id,text,language,hate_type,target_group,severity,confidence,source_dataset
1576,সারা পৃথিবী জুরে একটাই মালাউন দেশ ইন্ডিয়া যা গরুর মুত খায় আরে গরুর ঘরেত গরুচোরই জন্মায় না আরে শেরকা বাচ্চা হে পাকিস্তান ঔদের সাতে লাগতে গেলি এখন তো গরুর মুত কুকুরের মুত বিড়ালের মুত শুকরের মুত সব খেতে হবে তদের ডান্ডির বাচ্চারা বাঘের সাতে লাগতে যাও শিয়ালের বাচ্চা হইয়া মালাউনরা  ,bangla,2,-1,2,1.0,bengali_hate_v1
1577,ভারতে যোদি মসোলমান দের উপর ধর্মিয় হস্তক্ষেপ বা অন্যায় হয় তাহলে কি আপনি বাংলার হিন্দুদের উপর হামলা করবেন প্রশ্ন রইলো সালে বাংলায় হিন্দু ছিলো দিনদিন বাংলায় যে হারে জনসংখ্যা বারছে না কমছে সুধু হিন্দুদের,bangla,5,-1,1,1.0,bengali_hate_v1
1578,মালাউনদের নাকে মুকে মাথায় পাছায় বুকে পিঠে সব জায়গায় গুলি কর ,bangla,2,-1,1,1.0,bengali_hate_v1
1579,মেয়েরা চুদার পাগল মাগির বাচ্ছা চিনাল বেডির পুরি,bangla,3,-1,3,1.0,bengali_hate_v1
1580,অামার মনে হয় পেইজের এডমিন ফাজিলের সাপর্ট করে  তাই অারজেনটিনাকে অসহায় বলছে   খানকির পোলা অসহায় কইলি কেরে,bangla,3,-1,3,1.0,bengali_hate_v1
1581,হাহাহাহা আসতেছে রেন্ডিয়া গরুর মুত রাখ বালতি ভরিয়া ,bangla,5,-1,1,1.0,bengali_hate_v1
1582, শালা রেন্ডিয়ানরা নিজেদের ভাষায় কথাই বলতে পারে না আবার ছাগলের বাচ্চার মত লাফাই ,bangla,5,-1,3,1.0,bengali_hate_v1
1583,যতোদিন ভারতের চরিত্র না বদলাবে ততোদিন এদেশের মানুষ তাদের ঘৃনা করে যাবে মালাউনরা উপরে বন্ধুত্বের কথা বলে অথচ সুযোগ পেলেই বাংলাদেশর ক্ষতি করে পাকিস্তান আমাদের ক্ষতি করেছিল তারা আমাদের দেশের সম্পদ পশ্চিম পাকিস্তানে নিয়ে গেছিল আর ভারত আমাদের একটার পর একটা ক্ষতি করেই চলছে ওরা মুক্তি যুদ্ধের পর পাকিস্তানের ফেলে যাওয়া সকল সমরাস্ত্র নিয়ে গেছিল তিন বিঘা করিডোরে তারা অমানবিক ভাবে রাতে বন্ধ রাখার জন্য চিকিৎসার অভাবে আমার দেশের অসংখ নাগরিক প্রান হারিয়েছে ফারাক্কা দিয়ে আামার পদ্মা মরুভুমি বানিয়েছে ওরা তিস্,bangla,2,-1,1,1.0,bengali_hate_v1
1584,আরে বাহ বাহ বাহ বাহবা না দিয়ে পারলাম না কি দারুন চিন্তা দ্বারা কই অ্যামেরিকা তে তো নির্বাচন হয়েছে ভারত মালাউনদের দেশে ও তো নির্বাচন হয়েছে কই ওরা তো এমন মন্তব্য করে নাই  আপনি এমন মন্তব্য করেছেন যে বিচার মানি যদি তাল গাছ আমার হয় তাই না আপনার এই মন্তব্যের জন্য আপনাকে বাংলাদেশের দ্বিতীয় নোবেল পুরস্কার দেওয়ার জন্য জোড় দাবি জানাচ্ছি,bangla,5,-1,1,1.0,bengali_hate_v1
1585,মুক্তিযুদ্ধে বাংলাদেশী শহীদ হল লক্ষ লক্ষ আর ভারতের মাত্র ষোল শত প্রায়  তারপরও কিছু এদেশে ভারতীয়দের দালাল সারাক্ষণ চিল্লাচ্ছে যে ভারতের অবদান নাকি অনেক বেশি ,bangla,5,-1,1,1.0,bengali_hate_v1
1586,কামাল সাহেব তো বুরা হয়ে গেছে ঠিক মত কথা বলতে পারেনা সে কি করে দেশ চালাবে     বুজিনা     ,bangla,1,-1,1,1.0,bengali_hate_v1
1587,পাকিস্তানের বড় বড় বোদা আছে সে বোদা দিয়ে পাকিস্তানের মাওবাদী সন্ত্রাসী হয় ,bangla,5,-1,3,1.0,bengali_hate_v1
1588,বাংলাদেশ তে ভাগ মাগি নাহলে তোর পাছায় লাত্থি দিয়া মায়ানমারের পাঠামু,bangla,3,-1,3,1.0,bengali_hate_v1
1589, শিবির কর্মি বর্তমান চবি ছাত্রলীগ সভাপতি কে ধরে প্যাদানি দিলে সব বেরুবে বাট কারও সে হেডম নাই ,bangla,1,-1,1,1.0,bengali_hate_v1
1590,মাদারচোদ  হেটার পাছায় ভইরা দিমু  ,bangla,4,-1,3,1.0,bengali_hate_v1
1591,আবার নাজানি কি করতে আইতাছে  ভাল ত হইব না খারাপ ভড় দরনের কেছু আল্লাহ ভারতের হাত থেকে বাংলাদেশকে বাচাও,bangla,5,-1,2,1.0,bengali_hate_v1
1592,তাই মনে প্রশ্ন জাগে দাদের গত নির্বাচনে হেল্প করার নজরানা দেওয়া হচ্ছে নাতো দেশের মুক্তিযোদ্ধা আর সাধারণ মানুষ না খেয়ে মরছে আর সরকার কোটি টাকা ভারতে ঢেলে দিচ্ছে  ,bangla,5,-1,1,1.0,bengali_hate_v1
1593,রাশিয়া কখনো ভারতের কাছে অস্র বেচবেনা ,bangla,5,-1,1,1.0,bengali_hate_v1
1594,সালা করোম চোদ তারেক জিয়ার বৌ কি দুরনীতি করছে তার নামে মামলা,bangla,1,-1,3,1.0,bengali_hate_v1
1595,নোয়াখালীর মাগী তরার পরোষরা সব আরব দেশ গুলোতে তাকে  আর তদের বাড়ি তাকে পাকা এই সুযোগে তরা হয়ে উটছ বাংলাদেশের সবার ছেয়ে বড় মাগী  ,bangla,3,-1,1,1.0,bengali_hate_v1
1596,যতোই ভাল খেলুক সে হলো রাজাকারের বংশ ,bangla,1,-1,1,1.0,bengali_hate_v1
1597,মায়ন মারের মুসলিমদের কোন খবর নাই ভারত নিয়ে মেতে আছ না হিন্দু ,bangla,5,-1,1,1.0,bengali_hate_v1
1598,তোরা ত সব জানতা অতই জানতা ত হিন্দু দের কেন তারাছিস সালা মোল্লা,bangla,2,-1,1,1.0,bengali_hate_v1
